latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
37.04546,27.73517,374.04,3.28,1.71,2021-08-01,0052,Aqua,MODIS,100,6.1NRT,305.8,708.45,N
37.07484,27.74692,309.33,3.28,1.71,2021-08-01,0052,Aqua,MODIS,47,6.1NRT,298.71,33.06,N
36.81395,28.16136,335.9,1.6,1.25,2021-08-01,0837,Terra,MODIS,72,6.1NRT,317.63,33.89,D
36.80465,28.14083,368.52,1.6,1.25,2021-08-01,0837,Terra,MODIS,75,6.1NRT,317.26,181.08,D
36.8028,28.15943,365.54,1.6,1.25,2021-08-01,0837,Terra,MODIS,94,6.1NRT,319.94,160.13,D
36.78023,28.15829,341,1.6,1.25,2021-08-01,0837,Terra,MODIS,63,6.1NRT,314.23,45.26,D
37.0584,27.73244,343.05,1.71,1.28,2021-08-01,0837,Terra,MODIS,81,6.1NRT,310.94,63.41,D
37.05655,27.75282,474.92,1.71,1.28,2021-08-01,0837,Terra,MODIS,100,6.1NRT,327.95,2348.42,D
37.05486,27.77128,390.75,1.7,1.28,2021-08-01,0837,Terra,MODIS,100,6.1NRT,310.72,402.72,D
37.0514,27.80913,323.38,1.69,1.28,2021-08-01,0837,Terra,MODIS,41,6.1NRT,308.05,12.21,D
37.04881,27.70937,336.26,1.72,1.29,2021-08-01,0837,Terra,MODIS,64,6.1NRT,314.92,44.41,D
37.04518,27.7496,351.39,1.71,1.28,2021-08-01,0837,Terra,MODIS,95,6.1NRT,306.37,102.14,D
37.05978,27.7458,437,1.71,1.28,2021-08-01,0837,Terra,MODIS,100,6.1NRT,328.37,1180.28,D
37.05791,27.76501,436.77,1.7,1.28,2021-08-01,0837,Terra,MODIS,100,6.1NRT,321.99,1171.46,D
37.04836,27.74337,364.12,1.71,1.28,2021-08-01,0837,Terra,MODIS,100,6.1NRT,307.87,172.95,D
37.04653,27.76226,366.2,1.7,1.28,2021-08-01,0837,Terra,MODIS,100,6.1NRT,308.47,185.38,D
37.04081,27.70046,343.87,1.72,1.29,2021-08-01,0837,Terra,MODIS,81,6.1NRT,314.93,70.15,D
37.07011,27.73213,343.18,1.71,1.28,2021-08-01,0837,Terra,MODIS,84,6.1NRT,313.86,65.06,D
37.0682,27.75293,431.85,1.71,1.28,2021-08-01,0837,Terra,MODIS,100,6.1NRT,331.23,1063.98,D
37.06637,27.77279,361.28,1.7,1.28,2021-08-01,0837,Terra,MODIS,100,6.1NRT,310.77,158.87,D
37.03888,27.72057,369.63,1.71,1.28,2021-08-01,0837,Terra,MODIS,100,6.1NRT,309.37,208.83,D
37.03518,27.75909,333.51,1.7,1.28,2021-08-01,0837,Terra,MODIS,40,6.1NRT,307.95,30.79,D
37.02925,27.69888,356.15,1.72,1.29,2021-08-01,0837,Terra,MODIS,97,6.1NRT,315.26,129.17,D
37.02739,27.71848,350.01,1.71,1.28,2021-08-01,0837,Terra,MODIS,94,6.1NRT,306.65,97.06,D
37.02383,27.75592,360.39,1.7,1.28,2021-08-01,0837,Terra,MODIS,100,6.1NRT,311.76,150.83,D
37.09703,27.69405,330.88,1.72,1.29,2021-08-01,0837,Terra,MODIS,52,6.1NRT,315.48,23.63,D
37.09518,27.7139,339.58,1.72,1.29,2021-08-01,0837,Terra,MODIS,86,6.1NRT,317.86,51.98,D
37.08169,27.7332,361.24,1.71,1.28,2021-08-01,0837,Terra,MODIS,100,6.1NRT,314.91,156.4,D
37.07977,27.75393,365.89,1.71,1.28,2021-08-01,0837,Terra,MODIS,100,6.1NRT,312.22,187.52,D
37.01958,27.67735,325.2,1.72,1.29,2021-08-01,0837,Terra,MODIS,41,6.1NRT,310.53,16.34,D
37.01783,27.69593,348.82,1.72,1.29,2021-08-01,0837,Terra,MODIS,81,6.1NRT,310.16,95.65,D
37.016,27.71539,365.09,1.71,1.28,2021-08-01,0837,Terra,MODIS,75,6.1NRT,307.5,180.22,D
37.01422,27.73429,400.76,1.71,1.28,2021-08-01,0837,Terra,MODIS,75,6.1NRT,310.64,522,D
37.01249,27.75269,343.96,1.7,1.28,2021-08-01,0837,Terra,MODIS,68,6.1NRT,308.42,69.91,D
37.00456,27.71276,422.04,1.71,1.28,2021-08-01,0837,Terra,MODIS,87,6.1NRT,313.42,896.35,D
37.00283,27.73129,404.24,1.71,1.28,2021-08-01,0837,Terra,MODIS,87,6.1NRT,305.62,601.12,D
37.0021,28.77721,325.18,1.48,1.2,2021-08-01,0837,Terra,MODIS,40,6.1NRT,310.12,18.04,D
37.00386,28.76007,324.29,1.49,1.2,2021-08-01,0837,Terra,MODIS,30,6.1NRT,309.59,14.97,D
37.0129,28.77857,323.58,1.48,1.2,2021-08-01,0837,Terra,MODIS,27,6.1NRT,310.02,16.23,D
37.01458,28.76233,323.58,1.49,1.2,2021-08-01,0837,Terra,MODIS,24,6.1NRT,307.54,15.31,D
36.74836,28.14692,333.42,2.78,1.59,2021-08-01,1155,Aqua,MODIS,60,6.1NRT,307.83,74.45,D
36.77531,28.14758,361.7,2.78,1.59,2021-08-01,1155,Aqua,MODIS,75,6.1NRT,313.45,319.62,D
37.07495,27.69598,338.5,2.62,1.55,2021-08-01,1155,Aqua,MODIS,76,6.1NRT,313.11,91.67,D
37.00521,27.70584,364.68,2.62,1.55,2021-08-01,1155,Aqua,MODIS,100,6.1NRT,315.34,375.91,D
36.76107,28.15039,356.78,2.78,1.59,2021-08-01,1155,Aqua,MODIS,85,6.1NRT,310.23,274.53,D
36.74667,28.15123,332.52,2.78,1.59,2021-08-01,1155,Aqua,MODIS,68,6.1NRT,307.45,71.2,D
37.00905,27.76455,353.98,2.64,1.56,2021-08-01,1155,Aqua,MODIS,0,6.1NRT,309.04,226.33,D
37.02295,27.76104,360.17,2.64,1.56,2021-08-01,1155,Aqua,MODIS,87,6.1NRT,311.82,286.09,D
37.02097,27.7312,357.48,2.63,1.56,2021-08-01,1155,Aqua,MODIS,85,6.1NRT,314.3,256.81,D
37.01907,27.70252,350.9,2.62,1.55,2021-08-01,1155,Aqua,MODIS,71,6.1NRT,315.76,194.33,D
37.01709,27.67287,335.43,2.61,1.55,2021-08-01,1155,Aqua,MODIS,32,6.1NRT,311.33,81.5,D
37.03885,27.78746,338.62,2.65,1.56,2021-08-01,1155,Aqua,MODIS,67,6.1NRT,308.12,99.37,D
37.01095,27.68171,357.77,2.61,1.55,2021-08-01,1155,Aqua,MODIS,0,6.1NRT,312.7,262.32,D
37.0131,27.71146,370.49,2.62,1.55,2021-08-01,1155,Aqua,MODIS,0,6.1NRT,316.47,417.89,D
37.01522,27.74091,357.56,2.63,1.56,2021-08-01,1155,Aqua,MODIS,0,6.1NRT,313.6,264.68,D
37.01733,27.77023,344.39,2.64,1.56,2021-08-01,1155,Aqua,MODIS,0,6.1NRT,307.58,145.02,D
37.00139,27.74473,366,2.63,1.56,2021-08-01,1155,Aqua,MODIS,100,6.1NRT,312.7,394.8,D
37.07901,27.69141,337.04,2.62,1.55,2021-08-01,1155,Aqua,MODIS,46,6.1NRT,313.26,78.88,D
37.03679,27.75668,373.48,2.64,1.56,2021-08-01,1155,Aqua,MODIS,100,6.1NRT,318.9,454.01,D
37.03294,27.69946,349.68,2.62,1.55,2021-08-01,1155,Aqua,MODIS,94,6.1NRT,315.45,182.96,D
37.03102,27.67096,330.35,2.61,1.55,2021-08-01,1155,Aqua,MODIS,40,6.1NRT,310.91,56.46,D
37.01731,27.47108,327.44,2.53,1.53,2021-08-01,1155,Aqua,MODIS,0,6.1NRT,310.53,40.58,D
37.05265,27.78232,339.87,2.65,1.56,2021-08-01,1155,Aqua,MODIS,72,6.1NRT,307.97,108.85,D
37.05058,27.75191,358.23,2.64,1.56,2021-08-01,1155,Aqua,MODIS,99,6.1NRT,315.68,265.32,D
37.06463,27.75081,342.91,2.64,1.56,2021-08-01,1155,Aqua,MODIS,74,6.1NRT,310.9,129.44,D
36.84212,28.19338,325.03,2.8,1.6,2021-08-01,1155,Aqua,MODIS,56,6.1NRT,311.87,30.01,D
36.83871,28.2015,327.76,2.8,1.6,2021-08-01,1155,Aqua,MODIS,50,6.1NRT,311.96,40.19,D
37.07753,27.69357,308.46,2.19,1.43,2021-08-01,1938,Terra,MODIS,14,6.1NRT,298.39,14.03,N
37.07643,27.68822,308.91,2.19,1.43,2021-08-01,1938,Terra,MODIS,1,6.1NRT,298.18,14.39,N
36.81225,28.15216,319.19,2.08,1.4,2021-08-01,1938,Terra,MODIS,98,6.1NRT,300.76,37.55,N
36.81308,28.14607,322.08,2.08,1.4,2021-08-01,1938,Terra,MODIS,100,6.1NRT,300.82,46.32,N
37.00982,28.78175,307.69,1.89,1.34,2021-08-01,1938,Terra,MODIS,15,6.1NRT,297.67,11.38,N
37.00584,28.76228,314.71,1.89,1.34,2021-08-01,1938,Terra,MODIS,79,6.1NRT,297.44,22.67,N
37.0653,27.699,360.19,2.19,1.43,2021-08-01,1938,Terra,MODIS,100,6.1NRT,300.24,257.93,N
37.06879,27.77792,316.13,2.16,1.43,2021-08-01,1938,Terra,MODIS,92,6.1NRT,299.96,30.02,N
37.05632,27.78185,322.1,2.16,1.43,2021-08-01,1938,Terra,MODIS,100,6.1NRT,302.3,46.55,N
37.04344,27.78389,334.72,2.16,1.43,2021-08-01,1938,Terra,MODIS,100,6.1NRT,304.78,93.48,N
37.04884,27.80897,327.38,2.15,1.43,2021-08-01,1938,Terra,MODIS,100,6.1NRT,301.48,63.7,N
37.02545,27.7624,317.54,2.17,1.43,2021-08-01,1938,Terra,MODIS,95,6.1NRT,301.89,31.76,N
37.03056,27.78597,342.34,2.16,1.43,2021-08-01,1938,Terra,MODIS,100,6.1NRT,306.4,129.83,N
37.0355,27.80884,336.88,2.15,1.43,2021-08-01,1938,Terra,MODIS,100,6.1NRT,305.44,102.35,N
37.01269,27.76513,318.26,2.17,1.43,2021-08-01,1938,Terra,MODIS,96,6.1NRT,302.61,32.05,N
37.01781,27.78872,340.23,2.16,1.43,2021-08-01,1938,Terra,MODIS,100,6.1NRT,306.58,119.03,N
37.02271,27.81125,358.71,2.15,1.43,2021-08-01,1938,Terra,MODIS,100,6.1NRT,307.55,239.08,N
37.00499,27.79111,336.88,2.16,1.43,2021-08-01,1938,Terra,MODIS,100,6.1NRT,304.52,105.09,N
37.01013,27.81466,358.36,2.15,1.43,2021-08-01,1938,Terra,MODIS,100,6.1NRT,305.58,239.8,N
37.02625,27.76858,325.32,2.17,1.43,2021-08-01,1938,Terra,MODIS,100,6.1NRT,303.02,53.53,N
37.03109,27.79163,343.8,2.16,1.43,2021-08-01,1938,Terra,MODIS,100,6.1NRT,307.14,134.27,N
37.03591,27.81459,328.58,2.15,1.43,2021-08-01,1938,Terra,MODIS,100,6.1NRT,303.98,66.51,N
37.01356,27.77159,323.84,2.17,1.43,2021-08-01,1938,Terra,MODIS,100,6.1NRT,303.24,48.16,N
37.01835,27.7943,354.77,2.16,1.43,2021-08-01,1938,Terra,MODIS,100,6.1NRT,307.94,207.12,N
37.02322,27.81742,353.16,2.15,1.43,2021-08-01,1938,Terra,MODIS,100,6.1NRT,305.82,195.13,N
37.01062,27.82066,350.92,2.15,1.43,2021-08-01,1938,Terra,MODIS,100,6.1NRT,303.45,187.89,N
37.06965,27.7775,318.46,1.16,1.07,2021-08-01,2356,Aqua,MODIS,96,6.1NRT,299.33,15.63,N
37.06806,27.7904,328.09,1.16,1.07,2021-08-01,2356,Aqua,MODIS,100,6.1NRT,300.45,28,N
37.06981,27.69647,312.35,1.17,1.08,2021-08-01,2356,Aqua,MODIS,81,6.1NRT,298.77,10.3,N
37.05853,27.78845,318.58,1.16,1.07,2021-08-01,2356,Aqua,MODIS,26,6.1NRT,301.19,13.72,N
36.7287,28.14438,312.74,1.11,1.05,2021-08-01,2356,Aqua,MODIS,84,6.1NRT,299.68,9.29,N
36.81203,28.14037,308.14,1.12,1.05,2021-08-01,2356,Aqua,MODIS,63,6.1NRT,297.81,5.43,N
36.81984,28.15474,312.81,1.11,1.05,2021-08-01,2356,Aqua,MODIS,84,6.1NRT,299.45,9.68,N
37.01074,27.69808,311.57,1.17,1.07,2021-08-01,2356,Aqua,MODIS,78,6.1NRT,300.79,8.38,N
37.02544,27.81954,320.66,1.15,1.07,2021-08-01,2356,Aqua,MODIS,70,6.1NRT,302.79,13.57,N
37.027,27.80669,318.84,1.15,1.07,2021-08-01,2356,Aqua,MODIS,57,6.1NRT,303.88,10.98,N
37.03955,27.78382,323.69,1.16,1.07,2021-08-01,2356,Aqua,MODIS,73,6.1NRT,302.95,18.73,N
37.04584,27.81225,336.57,1.15,1.07,2021-08-01,2356,Aqua,MODIS,100,6.1NRT,304.18,39.48,N
37.04742,27.79939,321.93,1.16,1.07,2021-08-01,2356,Aqua,MODIS,79,6.1NRT,303.24,16.45,N
37.05857,27.7081,327.02,1.17,1.07,2021-08-01,2356,Aqua,MODIS,100,6.1NRT,299.52,27.34,N
37.06021,27.69471,316.83,1.17,1.08,2021-08-01,2356,Aqua,MODIS,93,6.1NRT,298.22,14.54,N
37.05693,27.80143,329.83,1.16,1.07,2021-08-01,2356,Aqua,MODIS,99,6.1NRT,300.73,28.67,N
37.01508,28.77386,326.07,1.07,1.03,2021-08-01,2356,Aqua,MODIS,100,6.1NRT,297.15,23.81,N
37.08601,27.74684,311.55,1.16,1.07,2021-08-01,2356,Aqua,MODIS,81,6.1NRT,299.65,9.43,N
37.01359,28.78532,328.44,1.07,1.03,2021-08-01,2356,Aqua,MODIS,100,6.1NRT,298.8,26.76,N
37.00589,28.77212,345.95,1.07,1.03,2021-08-01,2356,Aqua,MODIS,100,6.1NRT,298.79,56.34,N
37.00446,28.78314,339.19,1.07,1.03,2021-08-01,2356,Aqua,MODIS,100,6.1NRT,300.23,43.01,N
36.49489,29.30012,320.52,1.03,1.01,2021-08-01,2356,Aqua,MODIS,100,6.1NRT,301.17,16.31,N
37.08284,27.77344,315.3,1.16,1.07,2021-08-01,2356,Aqua,MODIS,90,6.1NRT,298.4,12.66,N
37.08084,27.76608,313.58,1.16,1.07,2021-08-01,2356,Aqua,MODIS,84,6.1NRT,298.96,11.05,N
37.07921,27.77926,309.59,1.16,1.07,2021-08-01,2356,Aqua,MODIS,55,6.1NRT,298.24,7.31,N
37.02631,28.78012,321.36,1.58,1.24,2021-08-02,0920,Terra,MODIS,59,6.1NRT,304.58,20.38,D
37.01525,28.77797,373.42,1.58,1.24,2021-08-02,0920,Terra,MODIS,100,6.1NRT,308.75,231.76,D
37.01151,28.79692,327.27,1.58,1.24,2021-08-02,0920,Terra,MODIS,73,6.1NRT,305.37,30.5,D
37.00442,28.77464,336.02,1.58,1.24,2021-08-02,0920,Terra,MODIS,84,6.1NRT,307.36,53.39,D
37.00022,28.7958,321.57,1.58,1.24,2021-08-02,0920,Terra,MODIS,54,6.1NRT,306.71,17.98,D
37.00423,28.76746,322.37,1.58,1.24,2021-08-02,0920,Terra,MODIS,60,6.1NRT,307.32,19.48,D
37.00044,28.7873,326.88,1.58,1.24,2021-08-02,0920,Terra,MODIS,72,6.1NRT,307.2,28.82,D
36.50526,29.28709,348.62,1.74,1.29,2021-08-02,0920,Terra,MODIS,93,6.1NRT,317.78,97.42,D
36.50135,29.3067,340.12,1.74,1.29,2021-08-02,0920,Terra,MODIS,87,6.1NRT,317.99,58.98,D
36.49388,29.2839,399.26,1.74,1.29,2021-08-02,0920,Terra,MODIS,100,6.1NRT,317.96,523.92,D
37.01855,27.69848,345.15,1.38,1.16,2021-08-02,0920,Terra,MODIS,56,6.1NRT,318.68,46.39,D
37.02136,27.68312,370.08,1.37,1.16,2021-08-02,0920,Terra,MODIS,87,6.1NRT,315.9,155.36,D
37.01115,27.71897,351.09,1.38,1.16,2021-08-02,0920,Terra,MODIS,95,6.1NRT,319.96,63.93,D
37.01689,27.68863,378.58,1.37,1.16,2021-08-02,0920,Terra,MODIS,100,6.1NRT,319.64,205.11,D
37.01981,27.67317,338.11,1.37,1.16,2021-08-02,0920,Terra,MODIS,58,6.1NRT,311.49,37.17,D
37.03743,27.6938,383.76,1.37,1.16,2021-08-02,0920,Terra,MODIS,100,6.1NRT,318.06,232.95,D
37.02465,27.8192,327.71,1.4,1.17,2021-08-02,0920,Terra,MODIS,32,6.1NRT,314.49,13.94,D
37.04767,27.69658,459.23,1.37,1.16,2021-08-02,0920,Terra,MODIS,100,6.1NRT,340.25,1302.88,D
37.05048,27.68154,402.27,1.37,1.16,2021-08-02,0920,Terra,MODIS,100,6.1NRT,319.07,393.47,D
37.03501,27.82174,339.29,1.4,1.17,2021-08-02,0920,Terra,MODIS,82,6.1NRT,317.01,41.35,D
37.05788,27.69949,378.34,1.37,1.16,2021-08-02,0920,Terra,MODIS,100,6.1NRT,325.36,199.46,D
37.06066,27.6846,360.89,1.37,1.16,2021-08-02,0920,Terra,MODIS,100,6.1NRT,317.33,109.35,D
37.04562,27.82288,368.38,1.4,1.17,2021-08-02,0920,Terra,MODIS,100,6.1NRT,320.6,153.27,D
37.04871,27.80626,356.94,1.39,1.17,2021-08-02,0920,Terra,MODIS,98,6.1NRT,315.8,97.69,D
37.06812,27.70221,384.25,1.37,1.16,2021-08-02,0920,Terra,MODIS,100,6.1NRT,325.38,238.63,D
37.07077,27.68797,387.36,1.37,1.16,2021-08-02,0920,Terra,MODIS,100,6.1NRT,322.5,263.08,D
37.06181,27.79403,364.57,1.39,1.17,2021-08-02,0920,Terra,MODIS,100,6.1NRT,315.67,131.26,D
37.06466,27.77869,337.76,1.39,1.17,2021-08-02,0920,Terra,MODIS,37,6.1NRT,316.1,32,D
37.07206,27.79699,332.44,1.39,1.17,2021-08-02,0920,Terra,MODIS,63,6.1NRT,313.46,27.51,D
37.0783,27.70531,353.52,1.37,1.16,2021-08-02,0920,Terra,MODIS,96,6.1NRT,321.19,78.57,D
37.08094,27.69113,365.79,1.37,1.16,2021-08-02,0920,Terra,MODIS,100,6.1NRT,322.41,131.74,D
37.07491,27.78163,340.41,1.39,1.17,2021-08-02,0920,Terra,MODIS,87,6.1NRT,313.99,45.42,D
37.07762,27.767,332.66,1.39,1.17,2021-08-02,0920,Terra,MODIS,37,6.1NRT,314.66,23.16,D
36.7621,28.15884,327.15,1.47,1.2,2021-08-02,0920,Terra,MODIS,68,6.1NRT,312.05,17.44,D
37.04454,27.80533,371.69,1.39,1.17,2021-08-02,1100,Aqua,MODIS,100,6.1NRT,320.32,167.23,D
37.02421,27.69572,387.35,1.41,1.18,2021-08-02,1100,Aqua,MODIS,94,6.1NRT,325.13,261.83,D
37.0213,27.68008,403.8,1.41,1.18,2021-08-02,1100,Aqua,MODIS,94,6.1NRT,325.82,418.31,D
37.0549,27.80289,337.42,1.39,1.17,2021-08-02,1100,Aqua,MODIS,52,6.1NRT,313.49,31.43,D
37.052,27.78716,339.63,1.39,1.17,2021-08-02,1100,Aqua,MODIS,73,6.1NRT,315.34,34.99,D
37.03457,27.69287,421.19,1.41,1.18,2021-08-02,1100,Aqua,MODIS,100,6.1NRT,332.64,628.64,D
37.03168,27.67732,428.2,1.41,1.18,2021-08-02,1100,Aqua,MODIS,100,6.1NRT,333.59,738.49,D
37.06234,27.78457,354.82,1.39,1.17,2021-08-02,1100,Aqua,MODIS,97,6.1NRT,317.39,85.86,D
37.04489,27.68983,367.14,1.41,1.18,2021-08-02,1100,Aqua,MODIS,100,6.1NRT,324.87,139.53,D
37.05813,27.70265,353.42,1.41,1.17,2021-08-02,1100,Aqua,MODIS,96,6.1NRT,321.51,74.82,D
37.05523,27.68691,398.46,1.41,1.18,2021-08-02,1100,Aqua,MODIS,100,6.1NRT,326.75,367.01,D
37.06842,27.69947,344.91,1.41,1.17,2021-08-02,1100,Aqua,MODIS,65,6.1NRT,322.16,48.2,D
37.06551,27.68363,349.05,1.41,1.18,2021-08-02,1100,Aqua,MODIS,82,6.1NRT,318.96,64.04,D
37.06252,27.69559,364.74,1.41,1.17,2021-08-02,1100,Aqua,MODIS,100,6.1NRT,323.34,128.33,D
37.05963,27.68029,357.82,1.41,1.18,2021-08-02,1100,Aqua,MODIS,98,6.1NRT,320.08,99.85,D
37.07277,27.6922,361.63,1.41,1.17,2021-08-02,1100,Aqua,MODIS,100,6.1NRT,323.91,113.69,D
36.51306,29.29639,367.76,1.2,1.09,2021-08-02,1100,Aqua,MODIS,100,6.1NRT,313.78,117.5,D
36.49896,29.2729,338.46,1.21,1.09,2021-08-02,1100,Aqua,MODIS,69,6.1NRT,311.96,33.76,D
36.50122,29.28605,389.31,1.2,1.09,2021-08-02,1100,Aqua,MODIS,100,6.1NRT,324.67,232.34,D
36.50344,29.29902,344.95,1.2,1.09,2021-08-02,1100,Aqua,MODIS,90,6.1NRT,315.33,41.26,D
36.48935,29.27556,337.25,1.21,1.09,2021-08-02,1100,Aqua,MODIS,68,6.1NRT,313.38,30.03,D
36.49158,29.28858,353.08,1.2,1.09,2021-08-02,1100,Aqua,MODIS,96,6.1NRT,317.82,66.67,D
37.08298,27.68864,334.21,1.41,1.17,2021-08-02,1100,Aqua,MODIS,69,6.1NRT,319.54,20.82,D
37.08171,27.73965,331.15,1.4,1.17,2021-08-02,1100,Aqua,MODIS,23,6.1NRT,316.77,15.04,D
37.08473,27.75569,338,1.4,1.17,2021-08-02,1100,Aqua,MODIS,79,6.1NRT,315.52,34.71,D
37.07449,27.75884,340.88,1.4,1.17,2021-08-02,1100,Aqua,MODIS,78,6.1NRT,316.91,40.74,D
37.07746,27.77459,340.22,1.39,1.17,2021-08-02,1100,Aqua,MODIS,77,6.1NRT,313.6,41.32,D
37.07998,27.76274,359.68,1.4,1.17,2021-08-02,1100,Aqua,MODIS,99,6.1NRT,316.94,105.93,D
37.02201,28.76863,324.82,1.25,1.11,2021-08-02,1100,Aqua,MODIS,49,6.1NRT,307.39,14.76,D
37.01236,28.77194,355.31,1.25,1.11,2021-08-02,1100,Aqua,MODIS,97,6.1NRT,313.27,85.14,D
37.01464,28.78483,333.37,1.24,1.11,2021-08-02,1100,Aqua,MODIS,77,6.1NRT,309.37,28.72,D
37.00254,28.77435,336.39,1.25,1.11,2021-08-02,1100,Aqua,MODIS,81,6.1NRT,309.7,34.85,D
36.99259,28.776,332.95,1.25,1.11,2021-08-02,1100,Aqua,MODIS,76,6.1NRT,309.47,27.71,D
36.52214,29.27402,325.88,1.2,1.09,2021-08-02,1100,Aqua,MODIS,53,6.1NRT,307.75,13.22,D
36.51023,29.26356,325.2,1.21,1.09,2021-08-02,1100,Aqua,MODIS,43,6.1NRT,307.32,13.54,D
36.51248,29.27637,382.64,1.2,1.09,2021-08-02,1100,Aqua,MODIS,100,6.1NRT,315.69,197.3,D
36.51472,29.28917,384.02,1.2,1.09,2021-08-02,1100,Aqua,MODIS,100,6.1NRT,315.04,202.01,D
36.50863,29.27055,342.51,1.21,1.09,2021-08-02,1100,Aqua,MODIS,88,6.1NRT,310.06,43.97,D
36.51085,29.28344,420.49,1.2,1.09,2021-08-02,1100,Aqua,MODIS,100,6.1NRT,323.45,502.12,D
36.81788,28.15494,347.09,1.35,1.15,2021-08-02,1100,Aqua,MODIS,91,6.1NRT,320.45,54.27,D
36.81507,28.1396,349.27,1.35,1.15,2021-08-02,1100,Aqua,MODIS,88,6.1NRT,320.89,62.32,D
37.01596,27.826,372.22,1.39,1.17,2021-08-02,1100,Aqua,MODIS,100,6.1NRT,318.77,185.38,D
37.02631,27.82356,338.78,1.39,1.17,2021-08-02,1100,Aqua,MODIS,62,6.1NRT,317.16,35.95,D
37.02344,27.80814,364.19,1.39,1.17,2021-08-02,1100,Aqua,MODIS,75,6.1NRT,320.93,126.25,D
37.03667,27.82115,371.79,1.39,1.17,2021-08-02,1100,Aqua,MODIS,100,6.1NRT,323.57,169.46,D
37.03383,27.80583,363.11,1.39,1.17,2021-08-02,1100,Aqua,MODIS,100,6.1NRT,320.15,122.63,D
37.01374,27.69793,369.58,1.41,1.18,2021-08-02,1100,Aqua,MODIS,0,6.1NRT,324.66,150.27,D
37.00806,27.66759,372.07,1.42,1.18,2021-08-02,1100,Aqua,MODIS,0,6.1NRT,322.2,170.4,D
